"TAXON","LONGITUDE","LATITUDE"
"ProteLauri",19.12778,-33.43778
"ProteNitid",19.13944,-33.43778
"ProteLauri",20.62139,-33.43778
"ProtePunct",21.08611,-33.43778
"ProtePunct",21.2725,-33.43778
"ProteLauri",20.38,-33.4375
"ProteLauri",20.54333,-33.4375
"ProteNitid",22.44583,-33.4375
"ProteLauri",19.25889,-33.43722
"ProteNitid",19.25889,-33.43722
"ProteNitid",21.41611,-33.43722
"ProteLauri",19.28,-33.43694
"ProteNitid",19.28,-33.43694
"ProtePunct",21.12611,-33.43694
"ProteNitid",21.84056,-33.43694
"ProteNitid",22.62611,-33.43694
"ProtePunct",22.62611,-33.43694
"ProteNitid",22.63556,-33.43667
"ProtePunct",22.68444,-33.43667
"ProteLauri",19.38861,-33.43639
"ProteLauri",19.46667,-33.43639
"ProtePunct",21.09333,-33.43639
"ProtePunct",21.20361,-33.43639
"ProtePunct",21.29611,-33.43639
"ProtePunct",22.87389,-33.43639
"ProteLauri",20.70611,-33.43611
"ProtePunct",21.25278,-33.43611
"ProtePunct",21.28194,-33.43611
"ProteNitid",21.37222,-33.43611
"ProteNitid",21.4125,-33.43611
"ProteNitid",21.56333,-33.43611
"ProtePunct",22.10639,-33.43611
"ProteLaevi",19.37056,-33.43556
"ProtePunct",21.25444,-33.43556
"ProtePunct",21.27694,-33.43556
"ProteNitid",21.36778,-33.43556
"ProtePunct",21.3775,-33.43556
"ProtePunct",21.47333,-33.43556
"ProteNitid",22.18694,-33.43556
"ProteNitid",22.40472,-33.43556
"ProteNitid",22.70583,-33.43556
"ProtePunct",22.85,-33.43556
"ProteLauri",19.525,-33.43472
"ProteLaevi",19.53889,-33.43472
"ProtePunct",20.38611,-33.43472
"ProteLauri",20.55194,-33.43472
"ProteLauri",20.6675,-33.43472
"ProteLauri",20.69278,-33.43472
"ProtePunct",21.2225,-33.43472
"ProteNitid",21.35167,-33.43472
"ProtePunct",22.86833,-33.43472
"ProtePunct",21.27139,-33.43444
"ProteLauri",19.40472,-33.43417
"ProteLauri",19.41167,-33.43417
"ProtePunct",21.11167,-33.43417
"ProtePunct",21.08528,-33.43389
"ProtePunct",21.11778,-33.43389
"ProteNitid",21.83528,-33.43389
"ProtePunct",22.10444,-33.43389
"ProteNitid",22.61611,-33.43389
"ProtePunct",22.85361,-33.43389
"ElegiFilac",19.03821,-33.43385
"PentaAmpla",19.31667,-33.43333
"ProteLauri",19.39083,-33.43333
"ProteLauri",19.43889,-33.43333
"ProteLauri",20.55833,-33.43333
"ProtePunct",21.20278,-33.43333
"ProtePunct",21.45889,-33.43333
"ProteNitid",21.81444,-33.43333
"ProteNitid",22.45556,-33.43333
"ProtePunct",21.10083,-33.43306
"ProtePunct",22.11333,-33.43306
"ProteNitid",22.7625,-33.43306
"ProtePunct",20.38333,-33.43278
"ProteNitid",19.305,-33.4325
"ProtePunct",21.12083,-33.4325
"ProtePunct",22.13194,-33.4325
"ProtePunct",22.69139,-33.4325
"ProteNitid",21.7625,-33.43194
"ProteLauri",20.3675,-33.43167
"ProteLauri",20.39222,-33.43167
"ProtePunct",20.39222,-33.43167
"ProteNitid",21.40639,-33.43167
"ProteNitid",22.71028,-33.43167
"ProteNitid",22.68889,-33.43139
"ProteLauri",19.45,-33.43111
"ProteLauri",20.55667,-33.43111
"ProtePunct",21.08722,-33.43111
"ProteLauri",20.62194,-33.43083
"ProtePunct",21.09333,-33.43083
"ProtePunct",21.13556,-33.43083
"ProtePunct",21.26833,-33.43083
"ProteNitid",21.84167,-33.43083
"ProteLauri",19.44167,-33.43056
"ProteLauri",19.44722,-33.43056
"ProtePunct",20.385,-33.43056
"ProteNitid",21.40444,-33.43056
"ProtePunct",21.11806,-33.43028
"ProtePunct",22.86333,-33.43028
"ProteNitid",19.31111,-33.43
"ProteTenax",22.44778,-33.43
"ProtePunct",22.11861,-33.42972
"ProtePunct",21.51083,-33.42944
"ProtePunct",21.56528,-33.42944
"EricaUmbel",21.77667,-33.42944
"ProtePunct",22.13472,-33.42944
"ProtePunct",22.68806,-33.42944
"ProteNitid",19.30833,-33.42917
"ProtePunct",21.31806,-33.42889
"ProtePunct",21.1125,-33.42861
"ProtePunct",21.21611,-33.42861
"ProtePunct",22.125,-33.42861
"ProtePunct",22.74417,-33.42861
"ProteLauri",19.08694,-33.42806
"ProtePunct",19.08694,-33.42806
"ProtePunct",21.28333,-33.42806
"ProtePunct",22.65278,-33.42806
"ProtePunct",22.86833,-33.42806
"ProtePunct",21.37222,-33.42778
"ProteLauri",20.3725,-33.42722
"ProteLauri",20.42306,-33.42722
"ProtePunct",21.50556,-33.42722
"ProteNitid",21.39417,-33.42694
"ProteNitid",21.44139,-33.42694
"ProtePunct",21.55028,-33.42694
"ProtePunct",22.12139,-33.42694
"ProtePunct",22.68611,-33.42694
"ProteLauri",19.07639,-33.42667
"ProteLauri",20.56972,-33.42667
"ProtePunct",21.5175,-33.42667
"ProtePunct",21.55722,-33.42667
"ProtePunct",21.12333,-33.42639
"ProtePunct",21.16944,-33.42639
"ProtePunct",21.17833,-33.42639
"ProteNitid",21.40278,-33.42639
"ProtePunct",21.50194,-33.42639
"ProteNitid",21.7575,-33.42639
"ProteNitid",22.17111,-33.42639
"ProteNitid",22.19306,-33.42639
"ProtePunct",22.64778,-33.42639
"PentaPalli",21.135,-33.42583
"ProtePunct",21.375,-33.42583
"ProteLauri",20.41667,-33.42556
"ProtePunct",21.10972,-33.42556
"ProtePunct",21.53472,-33.42556
"ProtePunct",21.57,-33.42556
"ProteNitid",21.57194,-33.42556
"ProteNitid",21.40189,-33.42539
"ProteLauri",19.43611,-33.425
"ProteLauri",19.54028,-33.425
"ProtePunct",19.54028,-33.425
"ProtePunct",21.13,-33.425
"ProtePunct",21.14306,-33.425
"ProteNitid",21.435,-33.425
"ProtePunct",21.55333,-33.425
"ProteNitid",22.04139,-33.425
"ProtePunct",22.11833,-33.425
"ProteNitid",22.12139,-33.425
"ProtePunct",22.12417,-33.425
"ProteNitid",22.14,-33.425
"ProteNitid",22.18722,-33.425
"ProtePunct",22.60417,-33.425
"ProtePunct",22.69056,-33.425
"ProteAcaul",19.08611,-33.42472
"ProteLauri",20.61972,-33.42472
"ProtePunct",21.57306,-33.42472
"ProtePunct",22.78556,-33.42472
"ProtePunct",21.15028,-33.42444
"ProtePunct",21.12306,-33.42417
"ProtePunct",21.32333,-33.42417
"ProteNitid",21.76,-33.42417
"ProteNitid",21.84528,-33.42417
"ProteNitid",21.84889,-33.42417
"ProteNitid",21.97139,-33.42417
"ProteNitid",21.97861,-33.42417
"ProteNitid",22.14917,-33.42417
"ProtePunct",22.14917,-33.42417
"ProteNitid",22.62139,-33.42417
"ProtePunct",22.62139,-33.42417
"ProtePunct",22.65972,-33.42417
"HelicTeret",19.04544,-33.4239
"ProtePunct",21.15972,-33.42389
"ProtePunct",21.54861,-33.42389
"ProteNitid",22.1725,-33.42389
"ProteLauri",19.525,-33.42361
"ProteLauri",20.44778,-33.42361
"ProtePunct",22.77694,-33.42361
"ProtePunct",22.78639,-33.42361
"ProteLauri",20.43111,-33.42333
"ProtePunct",21.57917,-33.42333
"ProtePunct",22.88333,-33.42333
"HelicTeret",19.04584,-33.42329
"ProtePunct",21.15889,-33.42306
"ProtePunct",21.56667,-33.42278
"ProteNitid",21.83528,-33.42278
"ProteNitid",21.96694,-33.42278
"ProteNitid",22.18111,-33.42278
"ProteNitid",22.60583,-33.42278
"MayteOleoi",19.83306,-33.4225
"PentaErios",19.83306,-33.4225
"ProteNitid",21.60278,-33.4225
"ProtePunct",21.36944,-33.42222
"ProtePunct",22.69306,-33.42222
"ProtePunct",22.77472,-33.42222
"ProteNitid",21.40583,-33.42194
"ProtePunct",21.50556,-33.42194
"ProtePunct",22.66639,-33.42194
"ProtePunct",22.76667,-33.42194
"ProtePunct",22.86972,-33.42194
"ProteLauri",20.3725,-33.42167
"ProteNitid",21.41111,-33.42167
"ProteLauri",20.375,-33.42139
"ProteNitid",22.11944,-33.42139
"ProteNitid",21.40306,-33.42111
"ProtePunct",21.5175,-33.42111
"ProteNitid",21.97583,-33.42111
"ProteNitid",22.15833,-33.42111
"ProteNitid",22.18917,-33.42111
"ProtePunct",22.68611,-33.42111
"ProtePunct",22.69222,-33.42111
"ProteLauri",19.675,-33.42083
"ProteLauri",20.42917,-33.42083
"ProtePunct",21.56389,-33.42083
"ProteNitid",21.99861,-33.42083
"ProteNitid",22.66833,-33.42083
"ProtePunct",21.50389,-33.42056
"ProtePunct",21.53556,-33.42056
"ProtePunct",21.54583,-33.42056
"ProteNitid",22.63333,-33.42056
"ProteNitid",22.6375,-33.42056
"ProtePunct",22.74944,-33.42056
"ProtePunct",22.85139,-33.42056
"ProtePunct",21.46944,-33.42028
"ProtePunct",21.52333,-33.42028
"ProteNitid",22.12139,-33.42028
"ProtePunct",21.55944,-33.42
"ProteNitid",22.62083,-33.42
"ProtePunct",21.32694,-33.41972
"ProtePunct",21.55722,-33.41972
"ProteNitid",21.9675,-33.41972
"ProteNitid",22.16333,-33.41972
"ProteLauri",19.51944,-33.41944
"ProtePunct",19.53472,-33.41944
"ProteLauri",20.42111,-33.41944
"ProtePunct",21.47833,-33.41944
"ProteNitid",21.8425,-33.41944
"ProtePunct",21.17139,-33.41917
"ProteLauri",20.44083,-33.41889
"ProteNitid",21.41111,-33.41889
"ProtePunct",22.62,-33.41889
"ProtePunct",22.63278,-33.41889
"ProtePunct",22.74417,-33.41889
"ProtePunct",22.75722,-33.41889
"ProteNitid",22.93361,-33.41889
"ProteNitid",22.95278,-33.41889
"ProtePunct",22.69,-33.41861
"ProteLauri",20.36528,-33.41806
"ProteNitid",22.17778,-33.41806
"ProteNitid",22.65278,-33.41806
"ProtePunct",22.65278,-33.41806
"ProtePunct",22.67111,-33.41806
"ProtePunct",22.83333,-33.41806
"ProteLauri",19.06667,-33.41778
"ProteLauri",20.37861,-33.41778
"ProteNitid",21.39583,-33.41778
"ProtePunct",22.76667,-33.41778
"ProteNitid",21.39139,-33.4175
"ProtePunct",22.75278,-33.4175
"ProtePunct",22.79278,-33.4175
"ProtePunct",21.54167,-33.41722
"ProteNitid",22.13889,-33.41722
"StabeCernu",22.76472,-33.41694
"PentaAmpla",19.3,-33.41667
"ProteLauri",19.68472,-33.41667
"ProteLauri",20.61972,-33.41667
"ProtePunct",21.18361,-33.41667
"ProtePunct",21.37111,-33.41667
"ProteNitid",21.44861,-33.41667
"ProtePunct",21.4775,-33.41667
"ProtePunct",21.55083,-33.41667
"ProtePunct",22.76611,-33.41667
"ProtePunct",22.77333,-33.41667
"ProtePunct",22.78333,-33.41667
"ProtePunct",22.78861,-33.41667
"ProteLauri",19.06556,-33.41639
"ProtePunct",21.32306,-33.41639
"ProteNitid",21.40639,-33.41639
"ProtePunct",21.5575,-33.41611
"ProtePunct",21.59889,-33.41611
"ProtePunct",22.70583,-33.41583
"ProteNitid",22.57417,-33.41528
"ProteAcaul",19.08694,-33.415
"ProteLauri",19.08694,-33.415
"ProteNitid",21.41083,-33.415
"ProteNitid",22.12139,-33.415
"ProteNitid",22.55806,-33.415
"ProtePunct",22.65833,-33.415
"ProtePunct",22.67972,-33.415
"ProteLauri",20.42306,-33.41417
"ProteNitid",22.39944,-33.41417
"ProtePunct",22.39944,-33.41417
"ProteLauri",19.51389,-33.41389
"ProtePunct",22.69056,-33.41361
"ProtePunct",22.71833,-33.41361
"ProteLauri",20.38472,-33.41278
"ProteNitid",21.84167,-33.41278
"ProteNitid",22.41667,-33.41278
"ProtePunct",22.41667,-33.41278
"ProtePunct",22.68333,-33.41278
"ProtePunct",22.70833,-33.41194
"ProteNitid",21.40639,-33.41139
"ProteNitid",22.77833,-33.41139
"ProteLauri",19.07222,-33.41111
"ProteLauri",19.67222,-33.41111
"ProtePunct",21.59306,-33.41111
"ProtePunct",22.45,-33.41111
"ProteLauri",20.36278,-33.41056
"ProteLauri",20.42111,-33.41056
"ProtePunct",21.53833,-33.41056
"ProteNitid",22.36222,-33.41056
"ProteNitid",22.39667,-33.41056
"ProtePunct",22.39667,-33.41056
"AgathCapen",22.74447,-33.41011
"ProteNitid",21.8725,-33.41
"ProtePunct",22.70806,-33.41
"AgathCapen",22.73697,-33.40986
"ProteLauri",20.64278,-33.40972
"ProteLauri",20.66083,-33.40972
"ProteNitid",22.58306,-33.40972
"ProteLauri",19.08694,-33.40889
"ProtePunct",21.43917,-33.40889
"EhrhaCapen",22.34944,-33.40889
"EragrCapen",22.34944,-33.40889
"EragrObtus",22.34944,-33.40889
"MayteOleoi",22.34944,-33.40889
"ProtePunct",22.42278,-33.40889
"ProtePunct",22.51611,-33.40889
"ProteNitid",21.86361,-33.40861
"ProteNitid",21.91972,-33.40861
"ProtePunct",21.91972,-33.40861
"ProteAcaul",19.26139,-33.40833
"ProteLauri",19.26139,-33.40833
"ProteNitid",19.26139,-33.40833
"ProteLauri",20.62556,-33.40833
"ProteNitid",21.41694,-33.40833
"ProteNitid",21.98778,-33.40833
"ProteNitid",22.38111,-33.40833
"ProtePunct",22.38111,-33.40833
"ProteNitid",22.39167,-33.40833
"ProtePunct",22.39167,-33.40833
"ProtePunct",22.60278,-33.40833
"ProtePunct",22.69092,-33.40822
"ProteNitid",21.40528,-33.40806
"ProteNitid",22.56444,-33.40806
"AgathCapen",22.7315,-33.40789
"ProtePunct",22.68556,-33.40778
"ProteLauri",20.24056,-33.4075
"ProteLauri",20.61861,-33.4075
"ProteNitid",21.40083,-33.4075
"ProteNitid",22.38778,-33.4075
"ProtePunct",22.38778,-33.4075
"ProtePunct",22.75306,-33.4075
"ProtePunct",22.37694,-33.40722
"AgathCapen",22.71836,-33.40717
"ProtePunct",22.71836,-33.40717
"ProteLauri",19.09222,-33.40667
"ProteLauri",20.65361,-33.40667
"ProtePunct",21.32556,-33.40667
"ProtePunct",21.4625,-33.40667
"ProtePunct",21.4775,-33.40667
"ProtePunct",22.42083,-33.40639
"ProteLauri",20.2275,-33.40611
"ProteNitid",21.93722,-33.40611
"ProtePunct",21.93722,-33.40611
"ProtePunct",22.79361,-33.40611
"ProtePunct",21.76056,-33.40583
"ProtePunct",19.67222,-33.40556
"ProtePunct",21.43889,-33.40556
"ProteLauri",20.42417,-33.40528
"ProteLauri",20.62556,-33.40528
"ProtePunct",21.47694,-33.40528
"ProteNitid",22.36778,-33.40528
"ProteTenax",22.36778,-33.40528
"ProteAcaul",19.10167,-33.405
"ProteLauri",19.10167,-33.405
"ProteNitid",21.40306,-33.405
"ProtePunct",21.75472,-33.405
"ProteLauri",20.60667,-33.40472
"ProteLauri",20.61278,-33.40472
"ProteNitid",21.86028,-33.40472
"ProteLauri",20.23556,-33.40444
"ProteLauri",20.62139,-33.40444
"ProteLauri",20.66667,-33.40444
"ProteLauri",20.66833,-33.40444
"ProteNitid",21.9275,-33.40444
"ProtePunct",21.9275,-33.40444
"ProteNitid",22.38111,-33.40444
"ProtePunct",21.73917,-33.40417
"ProteLauri",20.65389,-33.40389
"ProtePunct",21.46694,-33.40389
"ProtePunct",22.42861,-33.40389
"ProteLauri",20.24278,-33.40361
"ProtePunct",21.45222,-33.40361
"ProtePunct",21.45694,-33.40361
"ProtePunct",21.46083,-33.40361
"ProtePunct",22.35528,-33.40361
"ProteNitid",22.35639,-33.40361
"ProteLauri",19.07194,-33.40333
"ProtePunct",22.36639,-33.40333
"ProteLaevi",19.61667,-33.40278
"ProteLaevi",19.61944,-33.40278
"ProteNitid",22.20944,-33.40278
"ProtePunct",22.37056,-33.40278
"ProteNitid",22.58389,-33.40278
"ProteLauri",20.64417,-33.4025
"ProteNitid",22.59,-33.4025
"ProteLauri",20.61,-33.40222
"ProteLauri",20.6725,-33.40222
"ProteNitid",21.40667,-33.40222
"ProtePunct",21.43333,-33.40222
"ProtePunct",21.745,-33.40222
"ProteNitid",22.36333,-33.40222
"ProteNitid",22.40889,-33.40222
"ProteNitid",22.41444,-33.40222
"ProteNitid",22.51167,-33.40222
"ProteNitid",22.56722,-33.40194
"ProteLaevi",19.62083,-33.40139
"ProteLauri",20.61667,-33.40139
"ProtePunct",21.75472,-33.40139
"ProtePunct",22.41972,-33.40139
"ProtePunct",22.42556,-33.40139
"ProteTenax",22.42556,-33.40139
"ProtePunct",22.51333,-33.40139
"ProteLauri",20.67417,-33.40111
"ProteNitid",21.40833,-33.40083
"ProtePunct",22.41667,-33.40083
"ProteNitid",22.42417,-33.40083
"ProteLauri",20.35306,-33.40056
"ProteLauri",20.37917,-33.40056
"ProteNitid",22.35944,-33.40056
"ProtePunct",22.35944,-33.40056
"ProtePunct",21.92944,-33.40028
"ProteLauri",20.66861,-33.4
"ProtePunct",21.43417,-33.4
"ProteNitid",22.37694,-33.4
"ProteNitid",22.57056,-33.4
"ProteLauri",20.25167,-33.39972
"ProteLauri",20.25583,-33.39972
"ProteLauri",20.58944,-33.39972
"ProteLauri",20.65306,-33.39972
"ProteNitid",21.95528,-33.39972
"ProtePunct",21.95528,-33.39972
"ProteNitid",22.36917,-33.39972
"ProtePunct",22.36917,-33.39972
"ProteLauri",20.22389,-33.39944
"ProteAcaul",19.12611,-33.39917
"ProteLauri",19.12611,-33.39917
"ProteNitid",19.12611,-33.39917
"ProtePunct",21.47333,-33.39917
"ProtePunct",21.74944,-33.39917
"ProteNitid",21.85917,-33.39917
"ProtePunct",21.74056,-33.39889
"ProtePunct",21.93556,-33.39861
"ProteNitid",21.40278,-33.39833
"ProtePunct",21.73639,-33.39833
"ProteNitid",22.35,-33.39833
"ProteNitid",21.94472,-33.39778
"ProteLauri",20.23472,-33.3975
"ProtePunct",21.44778,-33.3975
"ProtePunct",23.10028,-33.3975
"ProteLauri",20.65194,-33.39722
"ProteLauri",20.66389,-33.39722
"ProtePunct",21.46028,-33.39722
"ProtePunct",21.46667,-33.39722
"ProteNitid",22.34583,-33.39722
"ProteLauri",20.33861,-33.39694
"ProtePunct",21.44083,-33.39694
"ProtePunct",21.44944,-33.39694
"ProtePunct",21.47222,-33.39694
"ProtePunct",22.43556,-33.39694
"ProteNitid",22.41056,-33.39667
"ProtePunct",21.44611,-33.39639
"ProteLauri",20.65306,-33.39611
"ProtePunct",21.4525,-33.39611
"ProteNitid",21.92167,-33.39611
"ProteTenax",22.41889,-33.39611
"ProtePunct",22.42639,-33.39583
"ProteLauri",20.25361,-33.39528
"ProteNitid",21.4125,-33.39528
"ProteNitid",22.40111,-33.39528
"ProteLauri",20.24583,-33.39472
"ProtePunct",21.48111,-33.39472
"ProtePunct",21.48722,-33.39472
"ProteLauri",20.48917,-33.39417
"ProteLauri",20.67139,-33.39417
"ProtePunct",21.45611,-33.39417
"ProteLauri",20.23722,-33.39361
"ProteLauri",20.24222,-33.39361
"ProteLauri",19.12139,-33.39333
"ProteNitid",19.12139,-33.39333
"ProteLauri",20.65889,-33.39333
"ProtePunct",21.93333,-33.39333
"ProteLauri",19.07417,-33.39306
"ProteLauri",20.58333,-33.39306
"ProtePunct",21.37278,-33.39306
"ProteNitid",21.40639,-33.39306
"ProtePunct",21.46889,-33.39306
"ProteNitid",21.50833,-33.39306
"ProteNitid",22.46667,-33.39306
"ProtePunct",21.43836,-33.39272
"ProteLauri",19.785,-33.39222
"ProteNitid",19.785,-33.39222
"ProteLauri",20.34361,-33.39222
"ProteNitid",21.41639,-33.39222
"ProtePunct",21.46028,-33.39222
"ProtePunct",21.75222,-33.39222
"ProtePunct",21.80222,-33.39222
"ProteNitid",21.93417,-33.39222
"ProteNitid",22.34222,-33.39222
"ProteNitid",22.50639,-33.39222
"EricaStrig",21.43878,-33.39189
"ProteLauri",19.08417,-33.39167
"ProteLauri",20.2175,-33.39167
"ProteNitid",21.50556,-33.39167
"ProteNitid",22.44778,-33.39167
"ProtePunct",22.35833,-33.39139
"ProtePunct",21.44861,-33.39111
"ProtePunct",21.45944,-33.39111
"ProteNitid",22.56583,-33.39111
"ProteAcaul",19.12333,-33.39083
"ProteNitid",19.12333,-33.39083
"ProteLauri",20.22639,-33.39083
"ProtePunct",22.34806,-33.39083
"ProtePunct",22.43361,-33.39083
"ProtePunct",21.37028,-33.39056
"ProtePunct",21.46333,-33.39056
"ProteNitid",21.99028,-33.39056
"ProtePunct",21.99028,-33.39056
"ProtePunct",23.27694,-33.39056
"ProteLauri",20.30667,-33.39028
"ProtePunct",21.47056,-33.39028
"ProtePunct",21.48333,-33.39028
"ProteAcaul",19.09056,-33.39
"ProteLauri",19.09056,-33.39
"ProteNitid",19.09056,-33.39
"ProteLauri",20.23694,-33.39
"ProteLauri",20.65,-33.39
"ProteNitid",21.94667,-33.39
"ProtePunct",21.94667,-33.39
"ProteNitid",22.45,-33.39
"ProteNitid",22.47306,-33.39
"ProteLauri",20.32194,-33.38972
"ProteLauri",20.33361,-33.38972
"ProteNitid",21.40256,-33.38972
"ProteLauri",19.24083,-33.38944
"ProteLauri",20.25167,-33.38944
"ProteNitid",21.42333,-33.38944
"ProteNitid",21.49833,-33.38944
"ProteNitid",21.945,-33.38944
"ProtePunct",21.945,-33.38944
"ProtePunct",22.35083,-33.38944
"ProtePunct",23.18972,-33.38917
"ProteLauri",19.59722,-33.38889
"ProteNitid",21.505,-33.38889
"ProteLauri",20.32417,-33.38861
"ProtePunct",21.935,-33.38861
"ProtePunct",22.43,-33.38861
"ProtePunct",21.45611,-33.38833
"ProteNitid",21.4225,-33.38806
"ProtePunct",21.43722,-33.38806
"ProtePunct",22.44,-33.38806
"ProtePunct",23.25222,-33.38806
"ProteLauri",18.87583,-33.38778
"ProteNitid",18.87583,-33.38778
"ProteLauri",19.12361,-33.38778
"ProteLauri",20.23333,-33.38778
"ProteLauri",20.24167,-33.38778
"ProteLauri",20.31528,-33.38778
"ProteNitid",21.41333,-33.38778
"ProteNitid",22.4625,-33.38778
"ProteLauri",20.65944,-33.3875
"ProteTenax",22.42611,-33.3875
"ProteLauri",20.24861,-33.38722
"ProtePunct",23.18333,-33.38722
"ProteLauri",18.87722,-33.38694
"ProteNitid",18.87722,-33.38694
"ProteNitid",21.41722,-33.38694
"ProteNitid",22.49444,-33.38694
"ProtePunct",23.25444,-33.38694
"ProteLauri",20.2275,-33.38639
"ProteLauri",20.30833,-33.38639
"ProteLauri",19.6,-33.38611
"ProteLauri",20.23694,-33.38611
"ProtePunct",21.93333,-33.38611
"ProtePunct",21.94139,-33.38611
"ProtePunct",22.42417,-33.38611
"ProtePunct",23.27056,-33.38611
"HelicTeret",23.41389,-33.38611
"PentaErios",23.41389,-33.38611
"ProteLauri",19.25917,-33.38583
"ProteLauri",19.26333,-33.38556
"ProteLauri",20.22111,-33.38556
"ProteLauri",20.25472,-33.38556
"ProteLauri",20.38472,-33.38556
"ProteNitid",22.33778,-33.38556
"EricaStrig",21.45403,-33.38511
"ProteLauri",20.3,-33.385
"ProteNitid",21.96194,-33.385
"ProteLauri",18.86389,-33.38472
"ProteNitid",18.86389,-33.38472
"ProteLauri",19.24722,-33.38472
"ProteNitid",19.58889,-33.38472
"ProteLauri",20.60444,-33.38472
"ProtePunct",21.38639,-33.38472
"ProteNitid",21.42667,-33.38472
"ProtePunct",21.4525,-33.38444
"ProtePunct",23.25472,-33.38444
"ProtePunct",21.45611,-33.38417
"ProteNitid",18.86917,-33.38389
"ProtePunct",22.43278,-33.38389
"ProtePunct",21.43906,-33.38383
"ProteAcaul",19.08611,-33.38333
"ProteLauri",19.08611,-33.38333
"ProteNitid",19.08611,-33.38333
"ProtePunct",21.46583,-33.38333
"ProtePunct",22.43611,-33.38333
"ProteTenax",22.43611,-33.38333
"ProteNitid",22.44083,-33.38333
"ProtePunct",22.44083,-33.38333
"ProteAcaul",19.295,-33.38306
"ProteLauri",20.22972,-33.38306
"ProtePunct",21.79111,-33.38306
"ProteLauri",20.61028,-33.3825
"ProteLauri",20.69167,-33.3825
"ProteNitid",22.48861,-33.3825
"ProteLauri",18.87056,-33.38194
"ProteAcaul",19.09306,-33.38167
"ProteLauri",19.09306,-33.38167
"ProteNitid",19.09306,-33.38167
"ProteLauri",19.79778,-33.38167
"ProteLauri",20.24583,-33.38167
"ProteLauri",20.37194,-33.38167
"ProteNitid",21.42139,-33.38167
"ProteLauri",20.59778,-33.38083
"ProteNitid",22.43333,-33.38083
"ProteLauri",18.87083,-33.38056
"ProteNitid",18.87083,-33.38056
