Family,Clade,ScientificName,Taxon,LatitudeDecimal,LongitudeDecimal,ReferenceAcc,Localities,GrowthForm,Trait,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-34.048426,18.448144,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-34.045706,23.295523,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-34.037197,18.469267,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-34.024557,18.396764,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-34.007064,18.461449,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.996821,18.483798,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.986663,22.415051,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.974789,22.442965,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.968176,19.111731,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.963983,18.414941,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.963748,18.705128,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.958182,18.938005,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.954959,18.940207,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.943268,25.347488,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.933202,18.72884,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.893525,21.926031,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.89172,23.950647,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.844415,18.839637,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.589666,19.280433,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.578715,19.639656,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.568659,19.260474,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.555803,18.553809,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.54097,18.476089,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.343824,18.169884,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.339001,19.333394,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.292357,18.356735,GPS,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.287645,19.119399,GPS,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.237264,19.310757,GPS,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-33.17529,18.933969,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium coriifolium Sw. ,SatyrCorii,-32.763675,19.438246,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-34.150415,19.953617,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-34.069768,20.688651,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-34.05758,20.462028,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.948493,19.327233,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.932597,19.341952,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.931998,19.34186,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.916497,21.215274,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.904851,21.209109,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.787021,22.655057,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.784871,18.856271,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.783067,22.055422,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.765468,20.120567,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.745821,19.581515,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.719768,19.184425,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.683125,18.712214,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.681709,18.720162,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.679261,19.377903,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.661635,19.433012,GPS,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.639651,19.431073,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.622068,19.474882,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.620132,19.470726,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.610298,19.457382,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.593804,19.630588,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.520925,19.184955,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.474164,21.251299,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.469482,19.201802,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.469288,19.214422,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.417138,22.686967,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.367523,18.696873,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.347094,19.109204,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.346879,22.099674,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.346824,22.041962,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.339001,19.333394,GPS,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.329851,19.039164,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.325215,18.40693,GPS,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.298318,19.328274,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.285527,19.148131,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.257713,19.606252,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.226744,18.58154,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-33.187267,18.667586,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.868789,19.59011,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.813187,19.215189,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.655717,18.945838,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.641897,18.947297,GPS,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.623433,18.95278,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.622223,18.953906,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-32.288579,19.265548,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.753956,18.777212,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.74762,18.789991,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.374627,19.124387,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.372687,19.080698,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.371953,19.015984,<500m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.371711,19.077459,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.371448,19.057506,501-2000m,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.27142,19.034658,GPS,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium erectum Sw. ,SatyrErect,-31.223083,19.020407,GPS,56,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.46727,19.674504,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.39776,19.789031,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.390501,19.311357,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.386174,19.268609,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.344435,18.933226,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.322695,18.962511,GPS,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.321467,18.990028,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.235695,18.887324,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.183429,19.128203,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.171086,19.12662,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.164121,19.147137,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.150341,19.920027,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.148194,19.053408,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.14652,18.93201,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.146062,19.91318,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.135933,19.124429,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.135897,19.124652,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.034959,20.029961,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.031285,19.589678,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.026933,19.020823,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.024557,18.396764,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.017923,19.208151,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.005022,18.405037,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-34.003348,19.105849,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.99752,18.997126,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.987487,18.981172,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.986481,18.98437,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.985096,19.339381,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.984189,18.977823,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.980771,18.987726,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.979722,18.416855,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.979633,18.976948,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.973603,19.50372,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.966719,18.395042,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.943232,19.592553,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.919707,19.161099,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.901488,19.156225,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.873998,19.495514,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.819909,19.058356,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.812446,20.090872,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.793417,19.44672,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.79317,19.443944,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.741014,19.741337,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.707213,19.171684,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.698175,19.136894,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.647998,22.911362,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.629284,20.947868,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.576838,21.086137,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.386604,19.507376,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.379247,21.872504,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.31703,22.184259,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.298318,19.328274,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.290236,19.209692,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.285527,19.148131,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.262178,20.298071,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.236309,19.328852,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.118582,19.312078,GPS,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.067131,19.091371,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-33.054205,19.326762,<500m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium humile Lindl. ,SatyrHumil,-32.132708,19.010285,501-2000m,60,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.174432,21.630383,<500m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.089579,21.253062,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.063971,20.436015,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.05758,20.462028,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.051376,24.194147,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.049876,23.366642,<500m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.038255,19.547546,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-34.000796,23.462696,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.998759,22.678682,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.990089,23.49532,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.970577,25.61053,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.964863,25.539663,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.95652,23.472458,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.95021,21.227046,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.950129,23.163891,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.935203,25.430468,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.893525,21.926031,<500m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.872644,22.800292,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.863803,22.940829,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.779707,23.808267,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.751938,23.165648,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium longicolle Lindl. ,SatyrLclle,-33.355234,22.05242,501-2000m,23,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.699167,20.156379,<500m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.406489,20.831667,<500m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.365288,18.828101,<500m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.189288,18.420155,<500m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.158325,18.329941,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.145475,18.327106,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.14214,18.411303,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.094704,18.854253,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.075867,18.435481,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.073777,18.686225,<500m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.072866,18.44922,<500m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.07281,23.097504,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.06682,23.116941,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.048426,18.448144,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
Orchidaceae,Satyrium,Satyrium ligulatum Lindl. ,SatyrLigul,-34.033671,18.355465,501-2000m,37,"PH,GEO",OR,,,,,,,,,,
