Barcode,Family,Scientific_Name,Latitude_Decimal,Longitude_Decimal,Collector,Collectors_Number,Collection_Date,CollectionDay,CollectionMonth,CollectionYear,Voucher,Locality,Habitat_Comments,AltitudeFrom,AltitudeMax,AltitudeUnits,District,Province,Grid,Reference_Accuracy,Latitude_Decimal2,Latitude,txtLatitudeMinutes,txtLatitudeSeconds,Direction,Longitude_Decimal2,Longitude,txtLongitudeMinutes,txtLongitudeSeconds,LogitudeDirection,Herb_Number,Type,PRECI_Number,Det,Source_File,Date_Captured
8001904,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.705333,23.78639,Oelofsen O.N.,236,,19,9,1988,Vera,Kougaberge; Boplaas van plaas Hoeree; Effense Suiderhelling.,Det: J. Vlok Conf: E. Retief 1994. S aspect,0,0,,Joubertina,EC,3323DB,2001-5000m,-33.705333,33,42,19,S,23.78639,23,47,11,E,,FALSE,PRE0796552-0,,,
8001854,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.862814,19.059571,Forsyth G.G.,279,,18,8,1983,Vera,La Motte State Forest: Lower slopes of Perdekop (Compt. E7).,,1400,0,ft,Paarl,WC,3319CC,501-2000m,-33.862814,33,51,46,S,19.059571,19,3,34,E,,FALSE,PRE0569799-0,,,
8001859,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.533933,20.924732,Germishuizen G.,6843,,6,10,1993,Vera,Ladismith District. North West Touwsberg. Farm Kleinfontein.,Northern slope. Dry; sandy river bed; in deep shade. Small; slender; prostrate; annual hreb. Leaves deeply divided; grey-felted on undersurface. Florets yellow. FRD Touwsberg Expedition 1993. S 33 degrees 32 minutes; E 20 degrees 55 minutes.,0,0,,Ladismith,WC,3320DB,501-2000m,-33.533933,33,32,2,S,20.924732,20,55,29,E,,FALSE,PRE0793699-0,,,
8001897,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.46745,20.656017,Meyer N.L.,272,,12,8,1993,Vera,Laingsburg district. Anysberg Nature Reserve; Plain north of Anysberg. Between Vrede and Goede Hoop farmhouses.,Asteraceae.,0,0,,Laingsburg,WC,3320BC,2001-5000m,-33.46745,33,28,3,S,20.656017,20,39,22,E,,FALSE,PRE0801912-0,,,
8001896,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.46745,20.656017,Meyer N.L.,265,,12,8,1993,Vera,Laingsburg District: Anysberg Nature Reserve; Plain north of Anysberg. Between Vrede and Goede Hoop farmhouses.,Asteraceae; yellow flowers.,0,0,,Laingsburg,WC,3320BC,2001-5000m,-33.46745,33,28,3,S,20.656017,20,39,22,E,,FALSE,PRE0077307-0,,,
8001916,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.093879,18.305435,Roberts  & Adendorff , TRV 17679,,,11,1917,Vera,LAMBERTS BAY,,0,0,,CLANWILLIAM,WC,3218AB,2001-5000m,-32.093879,32,5,38,S,18.305435,18,18,20,E,,FALSE,PRE0216976-0,,,
8001915,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.093879,18.305435,Roberts  & Adendorff , TRV 17679,,,11,1917,Vera,LAMBERTS BAY,,0,0,,CLANWILLIAM,WC,3218AB,2001-5000m,-32.093879,32,5,38,S,18.305435,18,18,20,E,,FALSE,PRE0216976-0,,,
8001946,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.958023,21.323617,Viviers M.,255,,12,5,1982,Vera,Langkloof; Sandkraal.,Det: L.van Zyl Conf: E.Retief 1994,0,0,,Riversdale,WC,3321CD,2001-5000m,-33.958023,33,57,29,S,21.323617,21,19,25,E,,FALSE,PRE0796025-0,,,
8001918,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.141081,26.511228,Rodin R.J.,1449,,1,10,1947,Vera,LILYFONTEIN,,0,0,,HEWU,EC,3226BA,2001-5000m,-32.141081,32,8,28,S,26.511228,26,30,40,E,,FALSE,PRE0216932-0,,,
8001922,Asteraceae,Arctotheca calendula (L.) Levyns ,0,,Scully W.C.,30,,,,,Vera,LITTLE NAMAQUALAND,[Wide area for point georeferencing],0,0,,Namaqualand,NC,,,0,,,,S,,,,,E,,FALSE,PRE0216933-0,,,
8001905,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.76614,20.118311,Page M.M.,131,,,10,1921,Vera,MONTAGU BATHS,,0,0,,MONTAGU,WC,3320CC,501-2000m,-33.76614,33,45,58,S,20.118311,20,7,6,E,,FALSE,PRE0216945-0,,,
8001857,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.04912,22.233015,Galpin E.E.,4256,,25,9,1897,Vera,MOSSEL BAY DIV; GREAT BRAK RIVER,,0,0,,GEORGE,WC,3422AA,2001-5000m,-34.04912,34,2,57,S,22.233015,22,13,59,E,,FALSE,PRE0216965-0,,,
8001856,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.926042,21.212145,Galpin E.E.,4255,,3,10,1897,Vera,MUISKRAAL; GARCIA'S PASS,,0,0,,RIVERSDALE,WC,3321CC,2001-5000m,-33.926042,33,55,34,S,21.212145,21,12,44,E,,FALSE,PRE0216966-0,,,
8001919,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.186394,24.954742,Rogers F.A.,  TRV 2925,,20,10,1906,Vera,NAAUWPOORT,,0,0,,Noupoort,NC,3124BB,2001-5000m,-31.186394,31,11,11,S,24.954742,24,57,17,E,,FALSE,PRE0216978-0,,,
8001864,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.03639,18.26444,Henrici M.G.A.,2132,,26,9,1930,Vera,NAMAQUALAND; BITTERFONTEIN,,0,0,,VAN RHYNSDORP,WC,3118AB,2001-5000m,-31.03639,31,2,11,S,18.26444,18,15,52,E,,FALSE,PRE0215459-0,,,
8001928,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.784959,18.942587,Story R.,3026,,5,9,1947,Vera,PAARL DIV.; S. OUTSKIRTS OF PAARL,,0,0,,PAARL,WC,3318DD,5001-10000m,-33.784959,33,47,6,S,18.942587,18,56,33,E,,FALSE,PRE0215462-0,,,
8001951,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.80985,18.38196,Wilman A.M.,893,,10,9,1949,Vera,PIQUETBERG DIV.; BETWEEN SAUER AND VELDDRIFT,,0,0,,PIKETBERG,WC,3218CD,5001-10000m,-32.80985,32,48,35,S,18.38196,18,22,55,E,,FALSE,PRE0215463-0,,,
8001878,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.900883,18.77866,Liebenberg L.C.C.,8353,,,9,1976,Vera,PIQUETBERG; BUITEWYKE VAN PIKETBERG [OUTSKIRTS OF PIKETBERG],cultivated land. N aspect,0,0,,Piketberg,WC,3218DD,2001-5000m,-32.900883,32,54,3,S,18.77866,18,46,43,E,,FALSE,PRE0483832-0,,,
8001832,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.341038,21.878754,Bohnen P.,7716,,4,10,1980,Vera,RIVERSDALE DIST.; GOURITZ MOUTH,,0,0,,RIVERSDALE,WC,3421BD,501-2000m,-34.341038,34,20,28,S,21.878754,21,52,44,E,,FALSE,PRE0613026-0,,,
8001899,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.383836,21.767858,Muir J.,925,,,,,Vera,RIVERSDALE DIV.; LANGFONTEIN,,0,0,,RIVERSDALE,WC,3421BD,501-2000m,-34.383836,34,23,2,S,21.767858,21,46,4,E,,FALSE,PRE0216969-0,,,
8001900,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.383836,21.767858,Muir J.,925,,17,12,1912,Vera,RIVERSDALE DIV.; LANGFONTEIN; SEASIDE AT LANGFONTEIN,,0,0,,RIVERSDALE,WC,3421BD,501-2000m,-34.383836,34,23,2,S,21.767858,21,46,4,E,,FALSE,PRE0215467-0,,,
8001901,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.055496,21.498593,Muir J.,2352,,,,,Vera,RIVERSDALE DIV.; MIDDELDRIFT,,0,0,,RIVERSDALE,WC,3421AB,5001-10000m,-34.055496,34,3,20,S,21.498593,21,29,55,E,,FALSE,PRE0216952-0,,,
8001830,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.362675,21.426876,Bohnen P.,4051,,4,9,1978,Vera,RIVERSDALE.; STILLBAY.; RIFLE RANGE ON RIDGE.,roadside/railwayside,0,0,,RIVERSDALE,WC,3421AD,<500m,-34.362675,34,21,46,S,21.426876,21,25,37,E,,FALSE,PRE0602860-0,,,
8001829,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.985047,21.154833,Bohnen P.,6622,,26,9,1979,Vera,RIVERSDALE; KORENTE RIVER DAM; STREAM ABOVE SECOND ARM OF DAM,SW aspect,0,0,,RIVERSDALE,WC,3321CC,501-2000m,-33.985047,33,59,6,S,21.154833,21,9,17,E,,FALSE,PRE0619619-0,,,
8001828,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.282845,21.038782,Bohnen P.,7976,,7,10,1981,Vera,RIVERSDALE; VERMAAKLIKHEID; SLOPE BELOW BRAKFONTEIN FARM HOUSE,abandoned land. S aspect,0,0,,RIVERSDALE,WC,3421AC,2001-5000m,-34.282845,34,16,58,S,21.038782,21,2,20,E,,FALSE,PRE0633979-0,,,
8001877,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.61331,18.295484,Le Roux A.,2418,,24,8,1979,Vera,ROCHER PAN NAT. RES; FOOT OF GREY SAND DUNES,,0,0,,PIKETBERG,WC,3218CB,501-2000m,-32.61331,32,36,48,S,18.295484,18,17,44,E,,FALSE,PRE0624903-0,,,
8001949,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.96527778,18.47666667,White F.,5285,,16,8,1959,Vera,RONDEBOSCH; COMMONAGE,,0,0,,WYNBERG,WC,3318CD,2001-5000m,-33.96527778,33,57,55,S,18.47666667,18,28,36,E,,FALSE,PRE0215487-0,,,
8001875,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.63055556,19.07166667,Koekemoer M. & Funk V.A.,1933,,14,9,2000,Vera,SE of Citrusdal along R303 to Ceres near bridge across Elands River.,Fynbos. Hill slope. Stony soil. Well drained. Sand. Full sun. Gentle slope. Biotic effect: disturbed. 0;25 - 0;35 m tall. DNA voucher. disturbed-other,510,0,m,Clanwilliam,WC,3219CA,<500m,-32.63055556,32,37,50,S,19.07166667,19,4,18,E,,FALSE,PRE0568385-0,,,
8001874,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.63055556,19.07166667,Koekemoer M. & Funk V.A.,1933,,14,9,2000,Vera,SE of Citrusdal along R303 to Ceres near bridge across Elands River.,Fynbos. Hill slope. Stony soil. Well drained. Sand. Full sun. Gentle slope. Biotic effect: disturbed. 0;25 - 0;35 m tall. DNA voucher. disturbed-other.,510,0,m,Clanwilliam,WC,3219CA,<500m,-32.63055556,32,37,50,S,19.07166667,19,4,18,E,,FALSE,PRE0568385-0,,,
8001906,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.132185,18.436171,Parsons R.J.,304,,7,10,1981,Vera,SILWERMYN RIVER MTH.; C.100 M FROM RIVER,,0,0,,SIMONSTOWN,WC,3418AB,<500m,-34.132185,34,7,56,S,18.436171,18,26,10,E,,FALSE,PRE0633976-0,,,
8001947,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.07712,18.74744,Werdermann E. & Oberdieck H.D.,190,,25,9,1958,Vera,SOMERSET WEST DIST.; MACASSAR BAY,,0,0,,SOMERSET WEST,WC,3418BA,501-2000m,-34.07712,34,4,38,S,18.74744,18,44,51,E,,FALSE,PRE0216980-0,,,
8001948,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.07712,18.74744,Werdermann E. & Oberdieck H.D.,190,,25,9,1958,Vera,SOMERSET WEST DIST.; MACASSAR BAY,,0,0,,SOMERSET WEST,WC,3418BA,501-2000m,-34.07712,34,4,38,S,18.74744,18,44,51,E,,FALSE,PRE0216980-0,,,
8001917,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.889051,19.004202,Roberts A., TRV 26042,,,9,1917,Vera,SOUTH PAARL; L'ORMARINS,,0,0,,PAARL,WC,3319CC,501-2000m,-33.889051,33,53,21,S,19.004202,19,0,15,E,,FALSE,PRE0216975-0,,,
8001885,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.759727,18.027229,Marloth H.W.R.,8011,,,10,1918,Vera,ST. HELENA BAY,,0,0,,VREDENBURG,WC,3218CC,501-2000m,-32.759727,32,45,35,S,18.027229,18,1,38,E,,FALSE,PRE0216942-0,,,
8001893,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.905008,18.823461,Matthews G.C.,175,,20,7,1978,Vera,STELLENBOSCH DIST.; PROTEA HEIGHTS DEVON VALLEY CUT FLOWER FARM IN VINEYARDS,,0,0,,STELLENBOSCH,WC,3318DD,501-2000m,-33.905008,33,54,18,S,18.823461,18,49,24,E,,FALSE,PRE0549076-0,,,
8001921,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.976809,18.947777,Rycroft H.B.,1000,,10,10,1945,Vera,Stellenbosch District: Biesiesvlei.,Det: P.P.J. Herman. roadside/railwayside,0,0,,Stellenbosch,WC,3318DD,<500m,-33.976809,33,58,37,S,18.947777,18,56,52,E,,FALSE,PRE0796532-0,,,
8001929,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.932474,18.853277,Strey R.G., PRE 44385,,20,7,1946,Vera,STELLENBOSCH DIV.,,0,0,,STELLENBOSCH,WC,3318DD,>10000m,-33.932474,33,55,57,S,18.853277,18,51,12,E,,FALSE,PRE0216958-0,,,
8001851,Asteraceae,Arctotheca calendula (L.) Levyns ,0,0,Durr , PRE 44429,,15,7,1969,Vera,STELLENBOSCH; IN GARDEN OF PROF. DURR.,garden,0,0,,,WC,3318DD,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0215489-0,,,
8001943,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.932372,18.863447,Van Wyk C.M.,770,,14,10,1981,Vera,STELLENBOSCH; OUTSIDE DEPT. NATURAL SCIENCES,,0,0,,Stellenbosch,WC,3318DD,501-2000m,-33.932372,33,55,57,S,18.863447,18,51,48,E,,FALSE,PRE0633977-0,,,
8001834,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.934111,18.829933,Boucher C.,3921,,10,8,1978,Vera,STELLENBOSCH; VOELTJIESDORP EMPTY PLOT CORNER PATRYS AND HAMERKOP STREETS,,0,0,,STELLENBOSCH,WC,3318DD,<500m,-33.934111,33,56,3,S,18.829933,18,49,48,E,,FALSE,PRE0548657-0,,,
8001884,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.075087,20.455599,Liebenberg L.C.C.,6446,,,9,1962,Vera,SWELLENDAM DIV.; BONTEBOK NAT. PARK; AT PICNIC SPOT,,0,0,,SWELLENDAM,WC,3420AB,501-2000m,-34.075087,34,4,30,S,20.455599,20,27,20,E,,FALSE,PRE0215496-0,,,
8001883,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.05823,20.460387,Liebenberg L.C.C.,6501,,,9,1962,Vera,SWELLENDAM DIV.; BONTEBOK NAT. PARK; ON LAWN AT HOMESTEAD,,0,0,,SWELLENDAM,WC,3420AB,2001-5000m,-34.05823,34,3,30,S,20.460387,20,27,37,E,,FALSE,PRE0215497-0,,,
8001826,Asteraceae,Arctotheca calendula (L.) Levyns ,-34.063148,20.463813,Barnard P.J.,694,,8,9,1959,Vera,SWELLENDAM DIV.; BONTEBOK NAT. PARK; REISIESBAAN,,0,0,,SWELLENDAM,WC,3420AB,2001-5000m,-34.063148,34,3,47,S,20.463813,20,27,50,E,,FALSE,PRE0215470-0,,,
8001868,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.2,20.04111111,Koekemoer M.,3249,,6,8,2006,Vera,Tankwa Karoo National Park. Gravel flats near Maansedam (9 m GPS accuracy). ,No slope. No bioeffect seen.,531,0,m,Calvinia,NC,3220AA,501-2000m,-32.2,32,12,0,S,20.04111111,20,2,28,E,,FALSE,PRE0768581-0,,,
8001867,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.10916667,20.12527778,Koekemoer M.,3206,,5,8,2006,Vera,Tankwa Karoo National Park. Near the farmhouse and graveyard of the farm Agterkop above Gannaga Pass (9 m GPS accuracy). ,No slope. disturbed-other,1264,0,m,Calvinia,NC,3220AA,<500m,-32.10916667,32,6,33,S,20.12527778,20,7,31,E,,FALSE,PRE0768580-0,,,
8001870,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.285147,20.163136,Koekemoer M.,2820,,27,8,2004,Vera,Tankwa Karoo National Park. Paulshoek Farm. At the end of the jeep track into the mountains. South of house.,Moderate slope. No bioeffect seen.,766,0,m,Ceres,WC,3220AC,<500m,-32.285147,32,17,7,S,20.163136,20,9,47,E,,FALSE,PRE0591945-0,,,
8001920,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.21944444,20.07944444,Rösch H.,371,,19,7,2006,Vera,"Tanqua Karoo.  Tankwa National Park.  Roodewerf Farm.  32°13'09.9"" S; 20°04'45.9"" E.   ",Karoo vegetation.  Valley.  Well-drained; red-brown; sandy clay soil.  Acocks Veld Type: 31.  No biotic effect seen.  S aspect.  Level slope.  Widespread; occasional.  Annual; erect; prostrate; herb.  Yellow flowers.  No fruit.  Plant height 0.15 m.  Phot,505,0,m,Calvinia,NC,3220AA,GPS,-32.21944444,32,13,10,S,20.07944444,20,4,46,E,,FALSE,NBG0209232-0,,,
8001945,Asteraceae,Arctotheca calendula (L.) Levyns ,0,0,Venter H.J.T. (Johan),8688,,30,1,1982,Vera,TSITSIKAMA; SEEKUSPARK; STRAND,,0,0,,,EC,3424AA,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0647083-0,,,
8001849,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.81803,25.629072,Drège I.L.,3044,,4,9,1912,Vera,UITENHAGE DIV.; ALOES,,0,0,,PORT ELIZABETH,EC,3325DC,501-2000m,-33.81803,33,49,5,S,25.629072,25,37,45,E,,FALSE,PRE0216940-0,,,
8001850,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.81803,25.629072,Drège I.L.,8033,,4,9,1912,Vera,UITENHAGE DIV.; ALOES,,0,0,,PORT ELIZABETH,EC,3325DC,501-2000m,-33.81803,33,49,5,S,25.629072,25,37,45,E,,FALSE,PRE0216944-0,,,
8001888,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.498263,18.904197,Marsh J.A. & French  & Pamphlett G.,222,,29,7,1967,Vera,VAN RHYNS PASS; 9 MI. FROM BOTTOM OF VAN RHYN'S PASS TO VAN RHYNSDORP,roadside/railwayside,0,0,,VAN RHYNSDORP,WC,3118BD,501-2000m,-31.498263,31,29,54,S,18.904197,18,54,15,E,,FALSE,PRE0215488-0,,,
8001887,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.498263,18.904197,Marsh J.A. & French  & Pamphlett G.,222,,29,7,1967,Vera,VAN RHYNS PASS; 9 MI. FROM BOTTOM OF VAN RHYN'S PASS TO VAN RHYNSDORP,roadside/railwayside,0,0,,VAN RHYNSDORP,WC,3118BD,501-2000m,-31.498263,31,29,54,S,18.904197,18,54,15,E,,FALSE,PRE0215488-0,,,
8001889,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.498263,18.904197,Marsh J.A. & French  & Pamphlett G.,222,,29,7,1967,Vera,VAN RHYNS PASS; 9 MI. FROM BOTTOM OF VAN RHYN'S PASS TO VAN RHYNSDORP,roadside/railwayside,0,0,,VAN RHYNSDORP,WC,3118BD,501-2000m,-31.498263,31,29,54,S,18.904197,18,54,15,E,,FALSE,PRE0215488-0,,,
8001825,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.775052,18.621663,Andreae H.,413,,30,7,1920,Vera,VAN RHYNSDORP DIV.; KLAVER,,0,0,,VAN RHYNSDORP,WC,3118DC,2001-5000m,-31.775052,31,46,30,S,18.621663,18,37,18,E,,FALSE,PRE0215461-0,,,
8001876,Asteraceae,Arctotheca calendula (L.) Levyns ,-31.591935,18.767083,Le Roux A.,2004,,3,8,1977,Vera,VAN RHYNSDORP; TROE TROE FARM; 3KM FROM VANRHYNSDORP ON ROAD TO NIEUWOUDTVILLE,,0,0,,VAN RHYNSDORP,WC,3118DB,501-2000m,-31.591935,31,35,31,S,18.767083,18,46,1,E,,FALSE,PRE0732565-0,,,
8001932,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.428057,18.978476,Theron G.C.,2036,,23,8,1956,Vera,WELLINGTON DIST.; HERMON; 1 MI. N. OF HERMON,,0,0,,WELLINGTON,WC,3318BD,501-2000m,-33.428057,33,25,41,S,18.978476,18,58,43,E,,FALSE,PRE0216961-0,,,
8001872,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.43861111,20.24833333,Koekemoer M.,2792,,26,8,2004,Vera,West of Sutherland on the plains below Ouberg Pass; between Grootfontein and Blouheuwel.,"No slope. No bioeffect seen.
Plant height: 0.1 - 0.2m. No bioeffect seen.",517,0,m,Sutherland,NC,3220AC,501-2000m,-32.43861111,32,26,19,S,20.24833333,20,14,54,E,,FALSE,PRE0591944-0,,,
8001853,Asteraceae,Arctotheca calendula (L.) Levyns ,-32.001422,19.722135,Esterhuysen E.E.,5343,,26,7,1941,Vera,WESTERN REGION; CALVINIA DIV.; DE BOSCH,,0,0,,Calvinia,NC,3219BA,2001-5000m,-32.001422,32,0,5,S,19.722135,19,43,20,E,,FALSE,PRE0215484-0,,,
8001937,Asteraceae,Arctotheca calendula (L.) Levyns ,-33.622068,19.474882,Van Breda P.A.B.,599 (SKF 605),,4,8,1959,Vera,Worcester District: Worcester Veld Reserve; in plots and on flats.,,0,0,,Worcester,WC,3319CB,501-2000m,-33.622068,33,37,19,S,19.474882,19,28,30,E,,FALSE,PRE0826623-0,,,
8001972,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-33.93472222,18.47972222,Wolley-Dod A.H.,s.n.,,9,8,1896,Vera,Beyond Uitvlugt.,,0,0,,,WC,3318CD,,-33.93472222,33,56,5,S,18.47972222,18,28,47,E,,FALSE,120850,,,
8001965,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.24716667,19.42343333,Helme N.A.,2333,,13,10,2001,Vera,Caledon. 1km S of Caledon; just east of rifle range and cemetery. Lat. 34°14.830' S; Long. 19° 25.406' E.,Renosterveld. Valley. Floodplain. Seasonally waterlogged; clay soil. Shale. Full sun. No disturbance. Herb. Disc and rays yellow. Inv. bracts edged purple. Fruit present. Plant height: 0.10m. Uncommon on wet clays.no bioeffect seen,245,0,m,Caledon,WC,3419AB,GPS,-34.24716667,34,14,50,S,19.42343333,19,25,24,E,,FALSE,NBG0191065-0,,,
8001966,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.2486,19.425322,Helme N.A.,2826,,12,9,2003,Vera,Caledon. Caledon Municipal area; south of town; in drainage line just east of old rifle range and cemetery.,Fynbos biome. Renosterveld vegetation. Floodplain. Seasonally waterlogged; clay soil. Shale. Full sun. No slope. No biotic effect seen. Herb. Rays and discs yellow. Peduncles red. Bracts edged maroon. Flowers and fruit present. Plant height 0.15 m. Common,245,0,m,Caledon,WC,3419AB,<500m,-34.2486,34,14,55,S,19.425322,19,25,31,E,,FALSE,NBG0197431-0,,,
8001955,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.19472222,19.63388889,C.R.E.W. ,CR200,,18,8,2004,Vera,"Caledon. N2 side of road; big patch; lower down in wetland.  34°11'41"" S; 19°38'02"" E.",Fynbos biome. Renosterveld vegetation. Wetland. Seasonally waterlogged; moist/damp; clay soil. Shale. Full sun. No slope. Grazed. Herb. Flowers present. Fruit absent. Plant height 10 cm. Collected by Tilla Raimondo.,0,0,,Caledon,WC,3419BA,GPS,-34.19472222,34,11,41,S,19.63388889,19,38,2,E,,FALSE,NBG0198412-0,,,
8001954,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-33.938959,18.486423,Bolus H.,s.n.,,,7,1890,Vera,Cape Peninsula. Near Rapenburg.,Fl. July 1890.,40,0,ft,Good Wood,WC,3318CD,501-2000m,-33.938959,33,56,20,S,18.486423,18,29,11,E,,FALSE,120851,,,
8001964,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.03137,18.722542,Helme N.A.,3072,,16,8,2004,Vera,Cape Town. Faure; N of N2; W of R310; on Vergenoegd 653. Part of proposed Dreamworld Film Studio Site. Kuilsrivier floodplain; N edge.,Fynbos biome. Renosterveld vegetation. Floodplain. Seasonally waterlogged; clay soil. Shale. No slope. Recently burned. Herb. Rays yellow. Flowers present. Plant height 0.1 m. Local; but patches of 5x5 m; with hundreds of plants. Seasonally inundated. San,15,0,m,Kuils River,WC,3418BA,501-2000m,-34.03137,34,1,53,S,18.722542,18,43,21,E,,FALSE,NBG0198532-0,,,
8001969,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.085555,18.835045,Nel G.C.,1247,,20,8,1921,Vera,Damp holders on flats near Somerset  Strand.,Sandy soil.,0,0,,Somerset West - Strand,WC,3418BB,5001-10000m,-34.085555,34,5,8,S,18.835045,18,50,6,E,,FALSE,NBG0183916-0,,,
8001968,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.12583333,18.85972222,Nel G.C.,s.n.,,,8,1921,Vera,Flats near Somerset Strand.,Sandy soil in very damp hollows.,0,0,,Strand,WC,3418BB,501-2000m,-34.12583333,34,7,33,S,18.85972222,18,51,35,E,,FALSE,120849,,,
8001963,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-33.948241,18.490331,Guthrie ,1484,,,8,1894,Vera,In Cape Peninsula; near Raapenburg.,,100,0,ft,Mowbray,WC,3318CD,2001-5000m,-33.948241,33,56,54,S,18.490331,18,29,25,E,,FALSE,SAM0039929-1,,,
8001962,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-33.948241,18.490331,Guthrie ,1484,,,8,1894,Vera,In Cape Peninsula; near Raapenburg.,,100,0,ft,Mowbray,WC,3318CD,2001-5000m,-33.948241,33,56,54,S,18.490331,18,29,25,E,,FALSE,SAM0039929-2,,,
8001959,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-33.523089,18.594249,Esterhuysen E.E.,s.n.,,21,9,1977,Vera,Malmesbury District.  Riverlands.  Grid: 3318BC/DA.,In water or waterlogged soil on sandy flats. Rays yellow above; coppery beneath. Disc flowers yellow. ,0,0,,Malmesbury,WC,3318DA,501-2000m,-33.523089,33,31,23,S,18.594249,18,35,39,E,,FALSE,120845,,,
8001967,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.091227,18.83863,Nel G.C.,1247,,20,8,1921,Vera,SOMERSET STRAND,,0,0,,Somerset West - Strand,WC,3418BB,5001-10000m,-34.091227,34,5,28,S,18.83863,18,50,19,E,,FALSE,PRE0215573-0,,,
8001960,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.13475,18.846246,Esterhuysen E.E.,23126,,15,9,1954,Vera,STELLENBOSCH DIV.; FLATS BETW. STRAND AND GORDONS BAY,,0,0,,Strand,WC,3418BB,2001-5000m,-34.13475,34,8,5,S,18.846246,18,50,46,E,,FALSE,PRE0215574-0,,,
8001961,Asteraceae,Arctotheca forbesiana (DC.) K.Lewin ,-34.12583333,18.85972222,Esterhuysen E.E.,s.n.,,15,9,1954,Vera,Stellenbosch Division. Flats between Strand and Gordon's Bay.,In water or mud. Rays yellow above; red-brown beneath.,0,0,,Strand,WC,3418BB,2001-5000m,-34.12583333,34,7,33,S,18.85972222,18,51,35,E,,FALSE,120847,,,
